Region/Country/Area,,Year,Series,Value,Footnotes,Source
804,Ukraine,2015,Teachers at primary level,"124,073",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
804,Ukraine,2021,Teachers at primary level,"116,084",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
804,Ukraine,2021,Teachers with minimum required qualifications at primary level,90.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2005,Teachers at primary level,"17,255",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2005,Teachers with minimum required qualifications at primary level,60.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2005,Teachers at lower secondary level,"11,832",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2005,Teachers with minimum required qualifications at lower secondary level,49.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2010,Teachers at primary level,"19,401",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2010,Teachers at lower secondary level,"14,928",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2015,Teachers at primary level,"19,518",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2015,Teachers with minimum required qualifications at primary level,100.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2015,Teachers at lower secondary level,"15,691",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2015,Teachers with minimum required qualifications at lower secondary level,100.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2022,Teachers at primary level,"24,380",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2022,Teachers with minimum required qualifications at primary level,100.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2022,Teachers at lower secondary level,"32,315",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2022,Teachers with minimum required qualifications at lower secondary level,100.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2022,Teachers at upper secondary level,"58,138",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
784,United Arab Emirates,2022,Teachers with minimum required qualifications at upper secondary level,100.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2005,Teachers at primary level,"265,257",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2005,Teachers at lower secondary level,"152,541",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2005,Teachers at upper secondary level,"234,991",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2008,Teachers at primary level,"244,391",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2008,Teachers at lower secondary level,"152,096",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2008,Teachers at upper secondary level,"223,289",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2010,Teachers at primary level,"252,290",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2014,Teachers at primary level,"272,430",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2014,Teachers at lower secondary level,"154,724",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2014,Teachers at upper secondary level,"259,503",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2018,Teachers at primary level,"279,097",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
826,United Kingdom,2018,Teachers at lower secondary level,"150,037",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
