Region/Country/Area,,Year,Series,Value,Footnotes,Source
858,Uruguay,2020,Researchers per million inhabitants (FTE),795.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
858,Uruguay,2021,Researchers per million inhabitants (FTE),795.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2005,Researchers per million inhabitants (FTE),632.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2010,Researchers per million inhabitants (FTE),545,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2015,Researchers per million inhabitants (FTE),497.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
860,Uzbekistan,2021,Researchers per million inhabitants (FTE),523.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2005,Researchers per million inhabitants (FTE),122.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2010,Researchers per million inhabitants (FTE),204,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2014,Gross domestic expenditure on R&D: as a percentage of GDP,0.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2014,Researchers per million inhabitants (FTE),272.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2015,Researchers per million inhabitants (FTE),248.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
862,Venezuela (Boliv. Rep. of),2020,Researchers per million inhabitants (FTE),291.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
704,Viet Nam,2002,Researchers per million inhabitants (FTE),114.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
704,Viet Nam,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
704,Viet Nam,2015,Researchers per million inhabitants (FTE),678.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
704,Viet Nam,2019,Gross domestic expenditure on R&D: as a percentage of GDP,0.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
704,Viet Nam,2019,Researchers per million inhabitants (FTE),756.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
894,Zambia,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0,Partial data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
894,Zambia,2008,Gross domestic expenditure on R&D: as a percentage of GDP,0.3,Break in the time series.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
894,Zambia,2008,Researchers per million inhabitants (FTE),41.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
716,Zimbabwe,2012,Researchers per million inhabitants (FTE),99.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2005,Researchers per million inhabitants (FTE),143,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2010,Researchers per million inhabitants (FTE),135.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2015,Researchers per million inhabitants (FTE),161.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2020,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
432,LLDCs,2020,Researchers per million inhabitants (FTE),167.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2005,Researchers per million inhabitants (FTE),48.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2010,Researchers per million inhabitants (FTE),60.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2015,Researchers per million inhabitants (FTE),70.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2020,Gross domestic expenditure on R&D: as a percentage of GDP,0.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
199,LDC�,2020,Researchers per million inhabitants (FTE),76.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
